,name,cate_1,cate_2,cate_3,dong,lon,lat,cate_mix,naver_keyword,naver_map_url,naver_store_type,naver_star_point,visitor_review,naver_blog_review_qty,office_review
135941,세컨하우스,한식,한식/백반/한정식,한식 음식점업,중동,35.16916435,129.1696416,한식한식 백반 한정식한식 음식점업,중동%20세컨하우스,https://m.place.naver.com/restaurant/1306811291,null,null,null,null,0
136020,해운대활어회센타,일식/수산물,횟집,한식 음식점업,중동,35.16186565,129.1628306,일식 수산물횟집한식 음식점업,중동%20해운대활어회센타,https://m.place.naver.com/restaurant/17011932,null,null,null,null,0
136277,오라,일식/수산물,음식점-일식,일식 음식점업,중동,35.15876524,129.1758696,일식 수산물음식점-일식일식 음식점업,중동%20오라,https://m.place.naver.com/restaurant/11877952,null,null,null,null,0
136300,작은창큰풍경,양식,정통양식/경양식,서양식 음식점업,중동,35.16349517,129.1853555,양식정통양식 경양식서양식 음식점업,중동%20작은창큰풍경,https://m.place.naver.com/restaurant/1536645291,null,null,null,null,0
136367,꾸브라꼬,유흥주점,호프/맥주,기타 주점업,중동,35.16120178,129.1737205,유흥주점호프 맥주기타 주점업,중동%20꾸브라꼬,https://m.place.naver.com/restaurant/1834008027,null,null,null,null,0
137001,햄튼,양식,정통양식/경양식,서양식 음식점업,중동,35.16021589,129.1666048,양식정통양식 경양식서양식 음식점업,중동%20햄튼,https://m.place.naver.com/restaurant/36710026,null,null,null,null,0
137133,섬진강,한식,한식/백반/한정식,한식 음식점업,중동,35.1632451,129.1627953,한식한식 백반 한정식한식 음식점업,중동%20섬진강,https://m.place.naver.com/restaurant/1968539158,null,null,null,null,0
137307,하드락클럽,한식,한식/백반/한정식,한식 음식점업,중동,35.16164179,129.1766794,한식한식 백반 한정식한식 음식점업,중동%20하드락클럽,https://m.place.naver.com/restaurant/1428744788,null,null,null,null,0
137374,미술관,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16235196,129.1638144,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20미술관,https://m.place.naver.com/restaurant/1056068169,null,null,null,null,0
137612,임실치즈피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",중동,35.16541724,129.1684354,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",중동%20임실치즈피자,https://m.place.naver.com/restaurant/21176009,null,null,null,null,0
138149,94스트리트더테라스,유흥주점,호프/맥주,기타 주점업,중동,35.16085573,129.1777986,유흥주점호프 맥주기타 주점업,중동%2094스트리트더테라스,https://m.place.naver.com/restaurant/152645732,null,null,null,null,0
138378,윤이네꼬마김밥,분식,라면김밥분식,분식 및 김밥 전문점,중동,35.17137251,129.1724615,분식라면김밥분식분식 및 김밥 전문점,중동%20윤이네꼬마김밥,https://m.place.naver.com/restaurant/1047028675,null,null,null,null,0
138394,KT,제과제빵떡케익,제과점,제과점업,중동,35.16085573,129.1777986,제과제빵떡케익제과점제과점업,중동%20KT,https://m.place.naver.com/restaurant/1477927782,null,null,null,null,0
139428,힐스독,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16196948,129.1791318,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20힐스독,https://m.place.naver.com/restaurant/36509227,null,null,null,null,0
139739,샌드위치가든,한식,한식/백반/한정식,한식 음식점업,중동,35.16967605,129.1707905,한식한식 백반 한정식한식 음식점업,중동%20샌드위치가든,https://m.place.naver.com/restaurant/1220572920,null,null,null,null,0
139833,폼카페,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.15852053,129.1806406,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20폼카페,https://m.place.naver.com/restaurant/1474095228,null,null,null,null,0
140010,돼지꿈숯불구이,한식,갈비/삼겹살,한식 음식점업,중동,35.16290231,129.1628234,한식갈비 삼겹살한식 음식점업,중동%20돼지꿈숯불구이,https://m.place.naver.com/restaurant/1796222222,null,null,null,null,0
140013,해운대한양족발,한식,족발/보쌈전문,한식 음식점업,중동,35.1694817,129.1694485,한식족발 보쌈전문한식 음식점업,중동%20해운대한양족발,https://m.place.naver.com/restaurant/37272031,null,null,null,null,0
140067,크라켄,일식/수산물,음식점-일식,일식 음식점업,중동,35.16250017,129.1633994,일식 수산물음식점-일식일식 음식점업,중동%20크라켄,https://m.place.naver.com/restaurant/1028464970,null,null,null,null,0
140071,신전떡볶이,제과제빵떡케익,떡/한과집,제과점업,중동,35.16262523,129.162578,제과제빵떡케익떡 한과집제과점업,중동%20신전떡볶이,https://m.place.naver.com/restaurant/31170300,null,null,null,null,0
140072,아빠도시락,패스트푸드,도시락전문점,한식 음식점업,중동,35.16254805,129.1733886,패스트푸드도시락전문점한식 음식점업,중동%20아빠도시락,https://m.place.naver.com/restaurant/1036070625,null,null,null,null,0
140636,테슬라,양식,정통양식/경양식,서양식 음식점업,중동,35.16241332,129.1705438,양식정통양식 경양식서양식 음식점업,중동%20테슬라,https://m.place.naver.com/restaurant/1891673446,null,null,null,null,0
141020,프로양곱창,한식,곱창/양구이전문,한식 음식점업,중동,35.16176583,129.163839,한식곱창 양구이전문한식 음식점업,중동%20프로양곱창,https://m.place.naver.com/restaurant/1537957638,null,null,null,null,0
141198,오사카,일식/수산물,음식점-초밥전문,일식 음식점업,중동,35.16094615,129.1647164,일식 수산물음식점-초밥전문일식 음식점업,중동%20오사카,https://m.place.naver.com/restaurant/1037254199,null,null,null,null,0
141470,메가커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.16026019,129.1619955,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20메가커피,https://m.place.naver.com/restaurant/1528597859,null,null,null,null,0
142319,예가,한식,한식/백반/한정식,한식 음식점업,중동,35.16461473,129.1749879,한식한식 백반 한정식한식 음식점업,중동%20예가,https://m.place.naver.com/restaurant/1948032748,null,null,null,null,0
142663,빨간병아리,한식,한식/백반/한정식,한식 음식점업,중동,35.16136127,129.1758631,한식한식 백반 한정식한식 음식점업,중동%20빨간병아리,https://m.place.naver.com/restaurant/1325495282,null,null,null,null,0
142736,서울횟집,일식/수산물,횟집,한식 음식점업,중동,35.15747738,129.1729645,일식 수산물횟집한식 음식점업,중동%20서울횟집,https://m.place.naver.com/restaurant/1032266518,null,null,null,null,0
143411,퀄리티,유흥주점,룸살롱/단란주점,일반유흥 주점업,중동,35.16167112,129.1633766,유흥주점룸살롱 단란주점일반유흥 주점업,중동%20퀄리티,https://m.place.naver.com/restaurant/1456828728,null,null,null,null,0
143711,김영순,한식,한식/백반/한정식,한식 음식점업,중동,35.1715237,129.1726722,한식한식 백반 한정식한식 음식점업,중동%20김영순,https://m.place.naver.com/restaurant/1206144180,null,null,null,null,0
143931,더뷰,양식,패밀리레스토랑,서양식 음식점업,중동,35.16007925,129.1676895,양식패밀리레스토랑서양식 음식점업,중동%20더뷰,https://m.place.naver.com/restaurant/35135955,null,null,null,null,0
144337,차오란,중식,중국음식/중국집,중식 음식점업,중동,35.16007925,129.1676895,중식중국음식 중국집중식 음식점업,중동%20차오란,https://m.place.naver.com/restaurant/1188303683,null,null,null,null,0
144345,야해물,일식/수산물,횟집,한식 음식점업,중동,35.16120178,129.1737205,일식 수산물횟집한식 음식점업,중동%20야해물,https://m.place.naver.com/restaurant/1574264604,null,null,null,null,0
144413,이정모스시,일식/수산물,음식점-초밥전문,일식 음식점업,중동,35.1603386,129.1613381,일식 수산물음식점-초밥전문일식 음식점업,중동%20이정모스시,https://m.place.naver.com/restaurant/1929206069,null,null,null,null,0
144613,철인7호,닭/오리요리,후라이드/양념치킨,치킨 전문점,중동,35.17137251,129.1724615,닭 오리요리후라이드 양념치킨치킨 전문점,중동%20철인7호,https://m.place.naver.com/restaurant/1428630372,null,null,null,null,0
144950,놀부보쌈,한식,족발/보쌈전문,한식 음식점업,중동,35.16541724,129.1684354,한식족발 보쌈전문한식 음식점업,중동%20놀부보쌈,https://m.place.naver.com/restaurant/1922957753,null,null,null,null,0
145709,오빠,유흥주점,호프/맥주,기타 주점업,중동,35.16021589,129.1666048,유흥주점호프 맥주기타 주점업,중동%20오빠,https://m.place.naver.com/restaurant/1960476581,null,null,null,null,0
145886,에이티엠,한식,한식/백반/한정식,한식 음식점업,중동,35.16358562,129.1620648,한식한식 백반 한정식한식 음식점업,중동%20에이티엠,https://m.place.naver.com/restaurant/11719298,null,null,null,null,0
146520,카페로코,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.15942264,129.1805658,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20카페로코,https://m.place.naver.com/restaurant/1389696576,null,null,null,null,0
146644,다다,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.15781533,129.1817828,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20다다,https://m.place.naver.com/restaurant/1544694497,null,null,null,null,0
146831,양꼬치앤칭따오,유흥주점,꼬치구이전문점,기타 주점업,중동,35.16341164,129.1623477,유흥주점꼬치구이전문점기타 주점업,중동%20양꼬치앤칭따오,https://m.place.naver.com/restaurant/1376461417,null,null,null,null,0
147745,하트,유흥주점,기타일반유흥주점,일반유흥 주점업,중동,35.16223195,129.1641091,유흥주점기타일반유흥주점일반유흥 주점업,중동%20하트,https://m.place.naver.com/restaurant/1704364463,null,null,null,null,0
148065,집으로낙곱새,한식,한식/백반/한정식,한식 음식점업,중동,35.1708575,129.1735189,한식한식 백반 한정식한식 음식점업,중동%20집으로낙곱새,https://m.place.naver.com/restaurant/1140104135,null,null,null,null,0
148291,스시문,일식/수산물,음식점-초밥전문,일식 음식점업,중동,35.16085573,129.1777986,일식 수산물음식점-초밥전문일식 음식점업,중동%20스시문,https://m.place.naver.com/restaurant/1864117342,null,null,null,null,0
148386,테이스티,중식,중국음식/중국집,중식 음식점업,중동,35.17048008,129.1706045,중식중국음식 중국집중식 음식점업,중동%20테이스티,https://m.place.naver.com/restaurant/1980031089,null,null,null,null,0
148418,수,한식,한식/백반/한정식,한식 음식점업,중동,35.16071316,129.1923727,한식한식 백반 한정식한식 음식점업,중동%20수,https://m.place.naver.com/restaurant/1057231173,null,null,null,null,0
148563,부산막창,한식,곱창/양구이전문,한식 음식점업,중동,35.16395119,129.1634201,한식곱창 양구이전문한식 음식점업,중동%20부산막창,https://m.place.naver.com/restaurant/1350055193,null,null,null,null,0
148735,피오또,양식,정통양식/경양식,서양식 음식점업,중동,35.16187942,129.1735546,양식정통양식 경양식서양식 음식점업,중동%20피오또,https://m.place.naver.com/restaurant/1254347315,null,null,null,null,0
149462,요거프레소,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,중동,35.15960098,129.1705474,커피점 카페커피전문점 카페 다방비알콜 음료점업,중동%20요거프레소,https://m.place.naver.com/restaurant/1898665019,null,null,null,null,0
149500,프레드피자,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",중동,35.16364521,129.1745788,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",중동%20프레드피자,https://m.place.naver.com/restaurant/1437595544,null,null,null,null,0
150105,달맞이칼국수,분식,국수/만두/칼국수,분식 및 김밥 전문점,중동,35.16290131,129.1843261,분식국수 만두 칼국수분식 및 김밥 전문점,중동%20달맞이칼국수,https://m.place.naver.com/restaurant/1269020440,null,null,null,null,0
